constructorResultsId,raceId,name,points,status
6328,503,Team Lotus,0.0,\N
6329,503,ATS,0.0,\N
6330,503,Renault,0.0,\N
6331,503,Alfa Romeo,0.0,\N
6332,503,Tyrrell,0.0,\N
6333,503,McLaren,0.0,\N
6334,503,Osella,0.0,\N
6335,503,Shadow,0.0,\N
6336,503,Ensign,0.0,\N
6337,504,Williams,10.0,\N
6338,504,Ligier,10.0,\N
6339,504,Brabham,3.0,\N
6340,504,Renault,2.0,\N
6341,504,McLaren,0.0,\N
6342,504,Ferrari,0.0,\N
6343,504,Arrows,0.0,\N
6344,504,Tyrrell,0.0,\N
6345,504,Fittipaldi,0.0,\N
6346,504,Osella,0.0,\N
6347,504,ATS,0.0,\N
6348,504,Alfa Romeo,0.0,\N
6349,504,Team Lotus,0.0,\N
6350,504,Shadow,0.0,\N
6351,504,Ensign,0.0,\N
6352,505,Williams,13.0,\N
6353,505,Brabham,6.0,\N
6354,505,Tyrrell,5.0,\N
6355,505,McLaren,1.0,\N
6356,505,Arrows,0.0,\N
6357,505,Ferrari,0.0,\N
6358,505,Fittipaldi,0.0,\N
6359,505,Renault,0.0,\N
6360,505,Ligier,0.0,\N
6361,505,ATS,0.0,\N
6362,505,Team Lotus,0.0,\N
6363,505,Alfa Romeo,0.0,\N
6364,505,Osella,0.0,\N
6365,505,Ensign,0.0,\N
6366,506,Ligier,9.0,\N
6367,506,Williams,10.0,\N
6368,506,Brabham,3.0,\N
6369,506,Alfa Romeo,2.0,\N
6370,506,Ferrari,1.0,\N
6371,506,Team Lotus,0.0,\N
6372,506,Arrows,0.0,\N
6373,506,Tyrrell,0.0,\N
6374,506,McLaren,0.0,\N
6375,506,ATS,0.0,\N
6376,506,Ensign,0.0,\N
6377,506,Renault,0.0,\N
6378,506,Osella,0.0,\N
6379,506,Fittipaldi,0.0,\N
6380,507,Renault,9.0,\N
6381,507,Williams,10.0,\N
6382,507,Ligier,3.0,\N
6383,507,Brabham,2.0,\N
6384,507,Team Lotus,1.0,\N
6385,507,McLaren,0.0,\N
6386,507,Ferrari,0.0,\N
6387,507,Fittipaldi,0.0,\N
6388,507,ATS,0.0,\N
6389,507,Arrows,0.0,\N
6390,507,Alfa Romeo,0.0,\N
6391,507,Tyrrell,0.0,\N
6392,507,Osella,0.0,\N
6393,507,Ensign,0.0,\N
6394,508,Brabham,9.0,\N
6395,508,Renault,6.0,\N
6396,508,Ligier,4.0,\N
6397,508,Williams,3.0,\N
6398,508,Tyrrell,2.0,\N
6399,508,McLaren,1.0,\N
6400,508,Ferrari,0.0,\N
6401,508,Team Lotus,0.0,\N
6402,508,ATS,0.0,\N
6403,508,Alfa Romeo,0.0,\N
6404,508,Osella,0.0,\N
6405,508,Arrows,0.0,\N
6406,508,Ensign,0.0,\N
6407,508,Fittipaldi,0.0,\N
6408,509,Brabham,9.0,\N
6409,509,Williams,10.0,\N
6410,509,Team Lotus,3.0,\N
6411,509,Fittipaldi,2.0,\N
6412,509,Ligier,1.0,\N
6413,509,McLaren,0.0,\N
6414,509,Ferrari,0.0,\N
6415,509,Renault,0.0,\N
6416,509,Osella,0.0,\N
6417,509,Tyrrell,0.0,\N
6418,509,ATS,0.0,\N
6419,509,Arrows,0.0,\N
6420,509,Alfa Romeo,0.0,\N
6421,509,Ensign,0.0,\N
6422,510,Williams,15.0,\N
6423,510,Ligier,4.0,\N
6424,510,McLaren,3.0,\N
6425,510,Ferrari,2.0,\N
6426,510,Brabham,1.0,\N
6427,510,Tyrrell,0.0,\N
6428,510,Fittipaldi,0.0,\N
6429,510,Team Lotus,0.0,\N
6430,510,Arrows,0.0,\N
6431,510,Ensign,0.0,\N
6432,510,Renault,0.0,\N
6433,510,Alfa Romeo,0.0,\N
6434,510,Osella,0.0,\N
6435,510,ATS,0.0,\N
6436,511,Williams,15.0,\N
6437,511,Ligier,6.0,\N
6438,511,Team Lotus,4.0,\N
6439,511,Renault,0.0,\N
6440,511,ATS,0.0,\N
6441,511,Fittipaldi,0.0,\N
6442,511,Ferrari,0.0,\N
6443,511,McLaren,0.0,\N
6444,511,Tyrrell,0.0,\N
6445,511,Arrows,0.0,\N
6446,511,Alfa Romeo,0.0,\N
6447,511,Brabham,0.0,\N
6448,511,Osella,0.0,\N
6449,511,Ensign,0.0,\N
13705,512,Brabham-Alfa Romeo,0.0,\N
13704,512,Renault,0.0,\N
13703,512,Tyrrell,0.0,\N
13702,512,Wolf,0.0,\N
13701,512,Ferrari,0.0,\N
13700,512,Ensign,0.0,\N
13699,512,Williams,0.0,\N
13698,512,Arrows,0.0,\N
13697,512,Shadow,0.0,\N
13696,512,Fittipaldi,1.0,\N
13695,512,McLaren,4.0,\N
13688,513,Williams,0.0,\N
13687,513,Ensign,0.0,\N
13686,513,Shadow,0.0,\N
13685,513,Fittipaldi,0.0,\N
13684,513,Renault,0.0,\N
13683,513,McLaren,0.0,\N
13682,513,Arrows,0.0,\N
13681,513,Ferrari,3.0,\N
13680,513,Tyrrell,3.0,\N
13679,513,Team Lotus,4.0,\N
13678,513,Ligier,15.0,\N
6480,514,Ferrari,15.0,\N
6481,514,Tyrrell,4.0,\N
6482,514,Team Lotus,5.0,\N
6483,514,Brabham,1.0,\N
6484,514,Wolf,0.0,\N
6485,514,Williams,0.0,\N
6486,514,McLaren,0.0,\N
6487,514,Arrows,0.0,\N
6488,514,Fittipaldi,0.0,\N
6489,514,Renault,0.0,\N
6490,514,ATS,0.0,\N
6491,514,Ligier,0.0,\N
6492,514,Shadow,0.0,\N
6493,514,Ensign,0.0,\N
6494,514,Merzario,0.0,\N
13717,515,McLaren,0.0,\N
13716,515,Ensign,0.0,\N
13715,515,Arrows,0.0,\N
13714,515,Brabham-Alfa Romeo,0.0,\N
13713,515,Shadow,0.0,\N
13712,515,Tyrrell,1.0,\N
13711,515,Ligier,2.0,\N
13710,515,Team Lotus,3.0,\N
13709,515,Williams,4.0,\N
13708,515,Ferrari,15.0,\N
13734,516,Williams,0.0,\N
13733,516,Brabham-Alfa Romeo,0.0,\N
13732,516,ATS,0.0,\N
13731,516,McLaren,0.0,\N
13730,516,Shadow,0.0,\N
13729,516,Fittipaldi,0.0,\N
13728,516,Renault,0.0,\N
13727,516,Arrows,0.0,\N
13726,516,Tyrrell,3.0,\N
13725,516,Ferrari,3.0,\N
13724,516,Team Lotus,10.0,\N
13723,516,Ligier,9.0,\N
13749,517,Williams,0.0,\N
13748,517,Wolf,0.0,\N
13747,517,Shadow,0.0,\N
13746,517,Fittipaldi,0.0,\N
13745,517,ATS,0.0,\N
13744,517,McLaren,1.0,\N
13743,517,Arrows,2.0,\N
13742,517,Team Lotus,3.0,\N
13741,517,Tyrrell,4.0,\N
13740,517,Ligier,6.0,\N
13739,517,Ferrari,9.0,\N
13765,518,ATS,0.0,\N
13764,518,Tyrrell,0.0,\N
13763,518,Renault,0.0,\N
13762,518,Brabham-Alfa Romeo,0.0,\N
13761,518,Arrows,1.0,\N
13760,518,Ligier,2.0,\N
13759,518,McLaren,3.0,\N
13758,518,Team Lotus,4.0,\N
13757,518,Williams,6.0,\N
13756,518,Ferrari,9.0,\N
13782,519,Fittipaldi,0.0,\N
13781,519,Alfa Romeo,0.0,\N
13780,519,Shadow,0.0,\N
13779,519,Arrows,0.0,\N
13778,519,Team Lotus,0.0,\N
13777,519,McLaren,0.0,\N
13776,519,Wolf,0.0,\N
13775,519,Ligier,0.0,\N
13774,519,Tyrrell,2.0,\N
13773,519,Williams,4.0,\N
13772,519,Ferrari,6.0,\N
13771,519,Renault,13.0,\N
13796,520,Arrows,0.0,\N
13795,520,Ensign,0.0,\N
13794,520,Shadow,0.0,\N
13793,520,Team Lotus,0.0,\N
13792,520,Ligier,1.0,\N
13791,520,Ferrari,2.0,\N
13790,520,McLaren,3.0,\N
13789,520,Tyrrell,4.0,\N
13788,520,Renault,6.0,\N
13787,520,Williams,9.0,\N
13828,521,Fittipaldi,0.0,\N
13827,521,Renault,0.0,\N
13826,521,Team Lotus,0.0,\N
13825,521,Wolf,0.0,\N
13824,521,Brabham-Alfa Romeo,0.0,\N
13823,521,Shadow,0.0,\N
13822,521,Tyrrell,0.0,\N
13821,521,Arrows,1.0,\N
13820,521,McLaren,2.0,\N
6604,522,Williams,11.0,\N
6605,522,Ferrari,9.0,\N
6606,522,Ligier,4.0,\N
6607,522,Renault,1.0,\N
6608,522,Tyrrell,0.0,\N
6609,522,McLaren,0.0,\N
6610,522,Brabham,0.0,\N
6611,522,Ensign,0.0,\N
6612,522,Arrows,0.0,\N
6613,522,Shadow,0.0,\N
6614,522,ATS,0.0,\N
6615,522,Team Lotus,0.0,\N
6616,522,Wolf,0.0,\N
6617,522,Fittipaldi,0.0,\N
6618,522,Merzario,0.0,\N
13841,523,Renault,0.0,\N
13840,523,Wolf,0.0,\N
13839,523,Shadow,0.0,\N
13838,523,Tyrrell,0.0,\N
13837,523,Team Lotus,0.0,\N
13836,523,Arrows,1.0,\N
13835,523,Brabham-Alfa Romeo,3.0,\N
13834,523,Ligier,6.0,\N
13833,523,Ferrari,6.0,\N
13832,523,Williams,9.0,\N
13858,524,Wolf,0.0,\N
13857,524,Ligier,0.0,\N
13856,524,Renault,0.0,\N
13855,524,Arrows,0.0,\N
13854,524,Alfa Romeo,0.0,\N
13853,524,ATS,0.0,\N
13852,524,Fittipaldi,0.0,\N
13851,524,Tyrrell,1.0,\N
13850,524,Team Lotus,2.0,\N
13849,524,Brabham-Alfa Romeo,3.0,\N
13848,524,Williams,4.0,\N
13847,524,Ferrari,15.0,\N
13876,525,Arrows,0.0,\N
13875,525,Renault,0.0,\N
13874,525,Rebaque,0.0,\N
13873,525,Ligier,0.0,\N
13872,525,Alfa Romeo,0.0,\N
13871,525,Team Lotus,0.0,\N
13870,525,Shadow,0.0,\N
13869,525,Fittipaldi,0.0,\N
13868,525,Brabham-Ford,0.0,\N
13867,525,McLaren,1.0,\N
13866,525,Tyrrell,2.0,\N
13865,525,Ferrari,9.0,\N
13864,525,Williams,13.0,\N
13891,526,Ensign,0.0,\N
13890,526,Williams,0.0,\N
13889,526,Arrows,0.0,\N
13888,526,Brabham-Ford,0.0,\N
13887,526,Fittipaldi,0.0,\N
13886,526,McLaren,1.0,\N
13885,526,ATS,2.0,\N
13884,526,Shadow,3.0,\N
13883,526,Tyrrell,4.0,\N
13882,526,Renault,6.0,\N
13881,526,Ferrari,9.0,\N
13400,527,Williams,0.0,\N
13399,527,Surtees,0.0,\N
13398,527,Ligier,0.0,\N
13397,527,Shadow,0.0,\N
13396,527,ATS,0.0,\N
13395,527,Wolf,0.0,\N
13394,527,Fittipaldi,0.0,\N
13393,527,Ferrari,0.0,\N
13392,527,McLaren,3.0,\N
13391,527,Tyrrell,4.0,\N
13390,527,Brabham,6.0,\N
13389,527,Team Lotus,9.0,\N
13415,528,McLaren,0.0,\N
13414,528,Williams,0.0,\N
13413,528,Arrows,0.0,\N
13412,528,Ligier,0.0,\N
13411,528,ATS,0.0,\N
13410,528,Tyrrell,1.0,\N
13409,528,Shadow,2.0,\N
13408,528,Team Lotus,3.0,\N
13407,528,Brabham,4.0,\N
13406,528,Fittipaldi,6.0,\N
13405,528,Ferrari,9.0,\N
13435,529,Theodore,0.0,\N
13434,529,Renault,0.0,\N
13433,529,Merzario,0.0,\N
13432,529,Ferrari,0.0,\N
13431,529,Wolf,0.0,\N
13430,529,Surtees,0.0,\N
13429,529,McLaren,0.0,\N
13428,529,Arrows,0.0,\N
13427,529,ATS,0.0,\N
13426,529,Ligier,2.0,\N
13425,529,Williams,3.0,\N
13424,529,Brabham,4.0,\N
13423,529,Tyrrell,6.0,\N
13422,529,Team Lotus,9.0,\N
13453,530,Renault,0.0,\N
13452,530,Surtees,0.0,\N
13451,530,Wolf,0.0,\N
13450,530,McLaren,0.0,\N
13449,530,ATS,0.0,\N
13448,530,Shadow,0.0,\N
13447,530,Fittipaldi,0.0,\N
13446,530,Williams,0.0,\N
13445,530,Arrows,1.0,\N
13444,530,Ligier,2.0,\N
13443,530,Tyrrell,4.0,\N
13442,530,Team Lotus,6.0,\N
13441,530,Ferrari,9.0,\N
13473,531,ATS,0.0,\N
13472,531,Surtees,0.0,\N
13471,531,Ligier,0.0,\N
13470,531,Shadow,0.0,\N
13469,531,Ensign,0.0,\N
13468,531,Williams,0.0,\N
13467,531,Team Lotus,0.0,\N
13466,531,Renault,0.0,\N
13465,531,Fittipaldi,0.0,\N
13464,531,Ferrari,0.0,\N
13463,531,McLaren,0.0,\N
13462,531,Arrows,1.0,\N
13461,531,Wolf,4.0,\N
13460,531,Brabham,6.0,\N
13459,531,Tyrrell,9.0,\N
13492,532,Brabham,0.0,\N
13491,532,Arrows,0.0,\N
13490,532,Wolf,0.0,\N
13489,532,Renault,0.0,\N
13488,532,Shadow,0.0,\N
13487,532,Surtees,0.0,\N
13486,532,Ensign,0.0,\N
13485,532,ATS,0.0,\N
13484,532,Williams,0.0,\N
13483,532,Martini,0.0,\N
13482,532,McLaren,0.0,\N
13481,532,Tyrrell,1.0,\N
13480,532,Ligier,2.0,\N
13479,532,Ferrari,4.0,\N
13478,532,Team Lotus,9.0,\N
13508,533,Arrows,0.0,\N
13507,533,Renault,0.0,\N
13506,533,Tyrrell,0.0,\N
13505,533,Ferrari,0.0,\N
13504,533,ATS,0.0,\N
13503,533,Williams,0.0,\N
13502,533,Surtees,0.0,\N
13501,533,McLaren,1.0,\N
13500,533,Brabham,2.0,\N
13499,533,Wolf,3.0,\N
13498,533,Ligier,4.0,\N
13497,533,Team Lotus,9.0,\N
13524,534,Williams,0.0,\N
13523,534,Merzario,0.0,\N
13522,534,ATS,0.0,\N
13521,534,Ferrari,0.0,\N
13520,534,Ligier,0.0,\N
13519,534,Fittipaldi,1.0,\N
13518,534,Shadow,2.0,\N
13517,534,McLaren,3.0,\N
13516,534,Team Lotus,4.0,\N
13515,534,Arrows,6.0,\N
13514,534,Brabham,9.0,\N
13541,535,Martini,0.0,\N
13540,535,ATS,0.0,\N
13539,535,Ferrari,0.0,\N
13538,535,Shadow,0.0,\N
13537,535,Tyrrell,0.0,\N
13536,535,Arrows,0.0,\N
13535,535,Ligier,0.0,\N
13534,535,Wolf,1.0,\N
13533,535,Williams,2.0,\N
13532,535,Brabham,3.0,\N
13531,535,McLaren,4.0,\N
13530,535,Team Lotus,9.0,\N
13557,536,Wolf,0.0,\N
13556,536,Arrows,0.0,\N
13555,536,Renault,0.0,\N
13554,536,ATS,0.0,\N
13553,536,Ligier,0.0,\N
13552,536,Surtees,0.0,\N
13551,536,McLaren,1.0,\N
13550,536,Shadow,2.0,\N
13549,536,Tyrrell,3.0,\N
13548,536,Brabham,6.0,\N
13547,536,Ferrari,9.0,\N
13574,537,Surtees,0.0,\N
13573,537,Williams,0.0,\N
13572,537,McLaren,0.0,\N
13571,537,Ensign,0.0,\N
13570,537,Arrows,0.0,\N
13569,537,Ferrari,0.0,\N
13568,537,Brabham,0.0,\N
13567,537,Tyrrell,2.0,\N
13566,537,Fittipaldi,3.0,\N
13565,537,Ligier,4.0,\N
13564,537,Wolf,6.0,\N
13563,537,Team Lotus,9.0,\N
13590,538,Wolf,0.0,\N
13589,538,Shadow,0.0,\N
13588,538,Martini,0.0,\N
13587,538,McLaren,0.0,\N
13586,538,Brabham,0.0,\N
13585,538,Surtees,1.0,\N
13584,538,Ligier,2.0,\N
13583,538,Fittipaldi,3.0,\N
13582,538,Ferrari,4.0,\N
13581,538,Tyrrell,6.0,\N
13580,538,Team Lotus,9.0,\N
13609,539,Williams,0.0,\N
13608,539,Renault,0.0,\N
13607,539,Surtees,0.0,\N
13606,539,Merzario,0.0,\N
13605,539,Martini,0.0,\N
13604,539,Shadow,0.0,\N
13603,539,Wolf,0.0,\N
13602,539,McLaren,0.0,\N
13601,539,Ligier,0.0,\N
13600,539,Ferrari,1.0,\N
13599,539,Fittipaldi,2.0,\N
13598,539,Brabham,4.0,\N
13597,539,Team Lotus,9.0,\N
13624,540,Shadow,0.0,\N
13623,540,Williams,0.0,\N
13622,540,Wolf,0.0,\N
13621,540,Tyrrell,0.0,\N
13620,540,Ensign,0.0,\N
13619,540,Fittipaldi,0.0,\N
13618,540,Team Lotus,1.0,\N
13617,540,McLaren,2.0,\N
13616,540,Ligier,3.0,\N
13615,540,Ferrari,4.0,\N
13614,540,Brabham,9.0,\N
13640,541,Shadow,0.0,\N
13639,541,Ligier,0.0,\N
13638,541,Tyrrell,0.0,\N
13637,541,Martini,0.0,\N
13636,541,Ensign,0.0,\N
13635,541,McLaren,1.0,\N
13634,541,Fittipaldi,2.0,\N
13633,541,Renault,3.0,\N
13632,541,Wolf,4.0,\N
13631,541,Williams,6.0,\N
13630,541,Ferrari,9.0,\N
13657,542,ATS,0.0,\N
13656,542,Renault,0.0,\N
13655,542,Brabham,0.0,\N
13654,542,Team Lotus,0.0,\N
13653,542,Williams,0.0,\N
13652,542,McLaren,0.0,\N
13651,542,Ensign,1.0,\N
13650,542,Tyrrell,2.0,\N
13649,542,Arrows,3.0,\N
13648,542,Wolf,6.0,\N
13647,542,Ferrari,9.0,\N
13144,543,Shadow,0.0,\N
13143,543,March,0.0,\N
13142,543,Surtees,0.0,\N
13141,543,Ensign,1.0,\N
13140,543,Team Lotus,2.0,\N
13139,543,Fittipaldi,3.0,\N
13138,543,Ferrari,4.0,\N
13137,543,Brabham,6.0,\N
13136,543,Wolf,9.0,\N
13156,544,Tyrrell,0.0,\N
13155,544,Ligier,0.0,\N
13154,544,Surtees,0.0,\N
13153,544,Brabham,0.0,\N
13152,544,Shadow,1.0,\N
13151,544,Team Lotus,2.0,\N
13150,544,Fittipaldi,3.0,\N
13149,544,McLaren,6.0,\N
13148,544,Ferrari,9.0,\N
13169,545,Team Lotus,0.0,\N
13168,545,Fittipaldi,0.0,\N
13167,545,Ensign,0.0,\N
13166,545,Surtees,0.0,\N
13165,545,Brabham,1.0,\N
13164,545,McLaren,3.0,\N
13163,545,Tyrrell,4.0,\N
13162,545,Wolf,6.0,\N
13161,545,Ferrari,9.0,\N
13182,546,March,0.0,\N
13181,546,Ligier,0.0,\N
13180,546,McLaren,0.0,\N
13179,546,Penske,1.0,\N
13178,546,Fittipaldi,2.0,\N
13177,546,Tyrrell,3.0,\N
13176,546,Wolf,4.0,\N
13175,546,Ferrari,6.0,\N
13174,546,Team Lotus,9.0,\N
13197,547,Shadow,0.0,\N
13196,547,Fittipaldi,0.0,\N
13195,547,March,0.0,\N
13194,547,Surtees,0.0,\N
13193,547,Tyrrell,0.0,\N
13192,547,Ligier,0.0,\N
13191,547,Brabham,1.0,\N
13190,547,McLaren,3.0,\N
13189,547,Wolf,4.0,\N
13188,547,Ferrari,6.0,\N
13187,547,Team Lotus,9.0,\N
13211,548,Penske,0.0,\N
13210,548,Ensign,0.0,\N
13209,548,Surtees,0.0,\N
13208,548,Ligier,0.0,\N
13207,548,Shadow,1.0,\N
13206,548,Team Lotus,2.0,\N
13205,548,McLaren,3.0,\N
13204,548,Ferrari,6.0,\N
13203,548,Wolf,9.0,\N
13227,549,LEC,0.0,\N
13226,549,Penske,0.0,\N
13225,549,March,0.0,\N
13224,549,Hesketh,0.0,\N
13223,549,McLaren,0.0,\N
13222,549,Brabham,1.0,\N
13221,549,Shadow,2.0,\N
13220,549,Surtees,3.0,\N
13219,549,Tyrrell,4.0,\N
13218,549,Ferrari,6.0,\N
13217,549,Team Lotus,9.0,\N
13243,550,LEC,0.0,\N
13242,550,Hesketh,0.0,\N
13241,550,Shadow,0.0,\N
13240,550,Penske,0.0,\N
13239,550,Ensign,0.0,\N
13238,550,Team Lotus,1.0,\N
13237,550,Brabham,2.0,\N
13236,550,Tyrrell,3.0,\N
13235,550,Ferrari,4.0,\N
13234,550,McLaren,6.0,\N
13233,550,Ligier,9.0,\N
13260,551,Wolf,0.0,\N
13259,551,March,0.0,\N
13258,551,Surtees,0.0,\N
13257,551,Tyrrell,0.0,\N
13256,551,Fittipaldi,0.0,\N
13255,551,Hesketh,0.0,\N
13254,551,Ligier,0.0,\N
13253,551,Ensign,0.0,\N
13252,551,Ferrari,2.0,\N
13251,551,McLaren,4.0,\N
13250,551,Brabham,6.0,\N
13249,551,Team Lotus,9.0,\N
13277,552,Renault,0.0,\N
13276,552,Tyrrell,0.0,\N
13275,552,Fittipaldi,0.0,\N
13274,552,Wolf,0.0,\N
13273,552,March,0.0,\N
13272,552,Penske,0.0,\N
13271,552,Surtees,0.0,\N
13270,552,Shadow,0.0,\N
13269,552,Ligier,1.0,\N
13268,552,Brabham,2.0,\N
13267,552,Team Lotus,4.0,\N
13266,552,Ferrari,6.0,\N
13265,552,McLaren,9.0,\N
13292,553,Team Lotus,0.0,\N
13291,553,Hesketh,0.0,\N
13290,553,Shadow,0.0,\N
13289,553,Tyrrell,0.0,\N
13288,553,March,0.0,\N
13287,553,Ensign,1.0,\N
13286,553,Surtees,2.0,\N
13285,553,Brabham,4.0,\N
13284,553,Wolf,6.0,\N
13283,553,Ferrari,9.0,\N
13306,554,Penske,0.0,\N
13305,554,Fittipaldi,0.0,\N
13304,554,March,0.0,\N
13303,554,Hesketh,0.0,\N
13302,554,McLaren,1.0,\N
13301,554,Tyrrell,2.0,\N
13300,554,Brabham,4.0,\N
13299,554,Ferrari,6.0,\N
13298,554,Shadow,9.0,\N
13323,555,Boro,0.0,\N
13322,555,Shadow,0.0,\N
13321,555,Surtees,0.0,\N
13320,555,March,0.0,\N
13319,555,McLaren,0.0,\N
13318,555,Penske,0.0,\N
13317,555,Brabham,0.0,\N
13316,555,Ensign,2.0,\N
13315,555,Fittipaldi,3.0,\N
13314,555,Wolf,4.0,\N
13313,555,Ligier,6.0,\N
13312,555,Ferrari,9.0,\N
13340,556,Renault,0.0,\N
13339,556,Wolf,0.0,\N
13338,556,Brabham,0.0,\N
13337,556,Hesketh,0.0,\N
13336,556,Ligier,0.0,\N
13335,556,March,0.0,\N
13334,556,Tyrrell,1.0,\N
13333,556,Ensign,2.0,\N
13332,556,McLaren,3.0,\N
13331,556,Shadow,4.0,\N
13330,556,Ferrari,6.0,\N
13329,556,Team Lotus,9.0,\N
13356,557,Brabham,0.0,\N
13355,557,Surtees,0.0,\N
13354,557,Shadow,0.0,\N
13353,557,Hesketh,0.0,\N
13352,557,Ligier,0.0,\N
13351,557,Ensign,2.0,\N
13350,557,Ferrari,3.0,\N
13349,557,Wolf,4.0,\N
13348,557,Team Lotus,6.0,\N
13347,557,McLaren,9.0,\N
13371,558,Ferrari,0.0,\N
13370,558,Team Lotus,0.0,\N
13369,558,March,0.0,\N
13368,558,Penske,0.0,\N
13367,558,Surtees,1.0,\N
13366,558,Ensign,2.0,\N
13365,558,Shadow,3.0,\N
13364,558,McLaren,4.0,\N
13363,558,Tyrrell,6.0,\N
13362,558,Wolf,9.0,\N
13384,559,Wolf,0.0,\N
13383,559,Surtees,0.0,\N
13382,559,Brabham,0.0,\N
13381,559,Ligier,2.0,\N
13380,559,Shadow,3.0,\N
13379,559,Tyrrell,4.0,\N
13378,559,Ferrari,6.0,\N
13377,559,McLaren,9.0,\N
12904,560,Brabham-Alfa Romeo,0.0,\N
12903,560,Williams,0.0,\N
12902,560,Wolf,0.0,\N
12901,560,McLaren,1.0,\N
12900,560,March,3.0,\N
12899,560,Shadow,4.0,\N
12898,560,Tyrrell,6.0,\N
12897,560,Ferrari,9.0,\N
12919,561,Wolf,0.0,\N
12918,561,Surtees,0.0,\N
12917,561,Team Lotus,0.0,\N
12916,561,March,0.0,\N
12915,561,Shadow,0.0,\N
12914,561,Parnelli,1.0,\N
12913,561,Penske,2.0,\N
12912,561,Tyrrell,3.0,\N
12911,561,McLaren,6.0,\N
12910,561,Ferrari,9.0,\N
12934,562,Surtees,0.0,\N
12933,562,March,0.0,\N
12932,562,Brabham-Alfa Romeo,0.0,\N
12931,562,Ensign,0.0,\N
12930,562,Shadow,0.0,\N
12929,562,Fittipaldi,1.0,\N
12928,562,McLaren,2.0,\N
12927,562,Ligier,3.0,\N
12926,562,Tyrrell,4.0,\N
12925,562,Ferrari,9.0,\N
12949,563,Boro,0.0,\N
12948,563,Ligier,0.0,\N
12947,563,Surtees,0.0,\N
12946,563,Shadow,0.0,\N
12945,563,Wolf,0.0,\N
12944,563,Ensign,2.0,\N
12943,563,Brabham-Alfa Romeo,3.0,\N
12942,563,Team Lotus,4.0,\N
12941,563,Ferrari,6.0,\N
12940,563,McLaren,9.0,\N
12966,564,Brabham-Ford,0.0,\N
12965,564,Wolf,0.0,\N
12964,564,Shadow,0.0,\N
12963,564,Boro,0.0,\N
12962,564,Penske,0.0,\N
12961,564,McLaren,1.0,\N
12960,564,Surtees,2.0,\N
12959,564,Tyrrell,3.0,\N
12958,564,Ligier,4.0,\N
12957,564,Ferrari,9.0,\N
12982,565,Ligier,0.0,\N
12981,565,Wolf,0.0,\N
12980,565,Penske,0.0,\N
12979,565,Brabham-Alfa Romeo,0.0,\N
12978,565,Shadow,0.0,\N
12977,565,Fittipaldi,1.0,\N
12976,565,McLaren,2.0,\N
12975,565,March,3.0,\N
12974,565,Tyrrell,6.0,\N
12973,565,Ferrari,9.0,\N
12998,566,Ensign,0.0,\N
12997,566,Team Lotus,0.0,\N
12996,566,Hesketh,0.0,\N
12995,566,Surtees,0.0,\N
12994,566,Shadow,0.0,\N
12993,566,Brabham-Alfa Romeo,0.0,\N
12992,566,March,0.0,\N
12991,566,McLaren,2.0,\N
12990,566,Ligier,3.0,\N
12989,566,Ferrari,4.0,\N
12988,566,Tyrrell,9.0,\N
13012,567,Ligier,0.0,\N
13011,567,Wolf,0.0,\N
13010,567,Shadow,0.0,\N
13009,567,March,0.0,\N
13008,567,Team Lotus,2.0,\N
13007,567,Brabham-Alfa Romeo,3.0,\N
13006,567,Penske,4.0,\N
13005,567,Tyrrell,6.0,\N
13004,567,McLaren,9.0,\N
13028,568,Team Lotus,0.0,\N
13027,568,McLaren,0.0,\N
13026,568,Brabham-Alfa Romeo,0.0,\N
13025,568,Hesketh,0.0,\N
13024,568,Fittipaldi,1.0,\N
13023,568,Surtees,2.0,\N
13022,568,Shadow,3.0,\N
13021,568,Penske,4.0,\N
13020,568,Tyrrell,6.0,\N
13019,568,Ferrari,9.0,\N
13043,569,Hesketh,0.0,\N
13042,569,Fittipaldi,0.0,\N
13041,569,Surtees,0.0,\N
13040,569,Ferrari,0.0,\N
13039,569,Shadow,0.0,\N
13038,569,Penske,0.0,\N
13037,569,Team Lotus,2.0,\N
13036,569,Brabham-Alfa Romeo,3.0,\N
13035,569,Tyrrell,6.0,\N
13034,569,McLaren,9.0,\N
13057,570,Brabham-Ford,0.0,\N
13056,570,Tyrrell,0.0,\N
13055,570,Surtees,0.0,\N
13054,570,Hesketh,0.0,\N
13053,570,March,1.0,\N
13052,570,McLaren,3.0,\N
13051,570,Team Lotus,4.0,\N
13050,570,Ligier,6.0,\N
13049,570,Penske,9.0,\N
13072,571,Penske,0.0,\N
13071,571,Ensign,0.0,\N
13070,571,Hesketh,0.0,\N
13069,571,Surtees,0.0,\N
13068,571,March,1.0,\N
13067,571,Tyrrell,2.0,\N
13066,571,Shadow,3.0,\N
13065,571,Team Lotus,4.0,\N
13064,571,Ferrari,6.0,\N
13063,571,McLaren,9.0,\N
13088,572,Hesketh,0.0,\N
13087,572,Fittipaldi,0.0,\N
13086,572,Team Lotus,0.0,\N
13085,572,Surtees,0.0,\N
13084,572,Penske,0.0,\N
13083,572,Ensign,0.0,\N
13082,572,Shadow,0.0,\N
13081,572,Tyrrell,2.0,\N
13080,572,Ligier,4.0,\N
13079,572,Ferrari,6.0,\N
13078,572,March,9.0,\N
13102,573,Surtees,0.0,\N
13101,573,Ensign,0.0,\N
13100,573,Shadow,0.0,\N
13099,573,Penske,0.0,\N
